55151496;याम्बुनेर ;Yambunera;Bina Theeng;Theeng, Bina;बिना थिङ;9937705517;9789937705516;0;3,44;फिनिक्स बुक्स;Paperback;173;2020;2020;;2022/12/05;to-read;to-read (#190);to-read;;;;0;0
54782799;परित्यक्ता ;Parityakta;Bhuwan Dhungana;Dhungana, Bhuwan;भुवन ढुङ्गाना;;9789937937818;0;3,00;Publication Nepalaya;Paperback;146;;;;2022/12/05;to-read;to-read (#188);to-read;;;;0;0
39899609;आगत ;Aagat;Bhawani Bhikshu;Bhikshu, Bhawani;भवानी भिक्षु;;;0;4,00;साझा प्रकाशन;Paperback;568;1993;1975;;2022/12/05;to-read;to-read (#187);to-read;;;;0;0
43181710;ज्योति ज्योति महाज्योति ;Jyoti Jyoti Mahajyoti;Daulat Bikram Bista;Bista, Daulat Bikram;दौलतविक्रम बिष्ट;9937320585;9789937320580;0;4,33;साझा प्रकाशन;Paperback;409;2011;1988;;2022/12/05;to-read;to-read (#185);to-read;;;;0;0
55121285;सपनामा मार्क्स ;Sapana ma Marx;Rajendra Parajuli;Parajuli, Rajendra;राजेन्द्र पराजुली;;9789937320733;0;0,0;साझा प्रकाशन;Paperback;128;;;;2022/12/05;to-read;to-read (#186);to-read;;;;0;0
55292680;कान्छा महारानी ;Kanchha Maharani;Sheeba Shah;Shah, Sheeba;Saguna Shah;9937734185;9789937734189;0;3,85;Sangri~La Books;Paperback;290;2020;2018;;2022/12/05;to-read;to-read (#183);to-read;;;;0;0
55121415;कोटेश्वरको केटो ;Koteshwor ko Keto;Rajendra Parajuli;Parajuli, Rajendra;राजेन्द्र पराजुली;;9789937705509;0;3,00;Phoenix Books;Paperback;205;;;;2022/12/05;to-read;to-read (#184);to-read;;;;0;0
38617771;माधवी ;Madhabi;Madan Mani Dixit;Dixit, Madan Mani;मदनमणि दीक्षित;9993329088;9789993329084;0;4,26;साझा प्रकाशन;Paperback;570;2017;1979;;2022/12/05;to-read;to-read (#182);to-read;;;;0;0
51522698;कुमारी प्रश्नहरू ;Kumari Prashnaharu;Durga Karki;Karki, Durga;दुर्गा कार्की;9937932092;9789937932097;0;3,71;Publication Nepalaya;Paperback;262;2020;;;2022/12/05;to-read;to-read (#180);to-read;;;;0;0
36581704;अनायिका ;Anayika;Rajendra Parajuli;Parajuli, Rajendra;राजेन्द्र पराजुली;;9789993325567;0;2,00;साझा प्रकाशन;Paperback;123;2007;2007;;2022/12/05;to-read;to-read (#181);to-read;;;;0;0
39899597;योजनगन्धा ;Yojana Gandha;Binod Prasad Dhital;Dhital, Binod Prasad;विनोदप्रसाद धिताल;9993324914;9789993324911;0;3,78;साझा प्रकाशन;Paperback;422;2006;1995;;2022/12/05;to-read;to-read (#179);to-read;;;;0;0
54012553;अघोरी ;Aghori;Rajendra Parajuli;Parajuli, Rajendra;राजेन्द्र पराजुली;;9789937049047;0;0,0;Kitab Publishers;Paperback;164;;;;2022/12/05;to-read;to-read (#178);to-read;;;;0;0
38617710;नयाँ सडकको गीत ;Naya Sadak Ko Geet;Ramesh Vikal;Vikal, Ramesh;रमेश विकल;;9789993329848;0;4,06;साझा प्रकाशन;Paperback;91;;1961;;2022/12/05;to-read;to-read (#176);to-read;;;;0;0
42108561;च्यातिएको पर्दा ;Chyatiyeko Parda;Govinda Bahadur Malla;Malla, Govinda Bahadur;गोविन्दबहादुर मल्ल 'गोठाले';;9789993327158;0;4,40;साझा प्रकाशन;Paperback;59;2008;1959;;2022/12/05;to-read;to-read (#177);to-read;;;;0;0
43229526;दुर्भिक्ष ;Durvikshya;Narayan Dhakal;Dhakal, Narayan;नारायण ढकाल;;9789937866385;0;3,40;Sangri-La Books;Paperback;260;2013;;;2022/12/05;to-read;to-read (#175);to-read;;;;0;0
45997329;शुक्रराज शास्त्रीको चस्मा ;Shukraraj Shastri Ko Chasma;Rajendra Parajuli;Parajuli, Rajendra;राजेन्द्र पराजुली;;9789937910408;0;0,0;Sangrila Books;Paperback;177;;;;2022/12/05;to-read;to-read (#174);to-read;;;;0;0
24938350;कथैकथा ;Kathai Katha;Govinda Bahadur Malla;Malla, Govinda Bahadur;गोविन्दबहादुर मल्ल 'गोठाले';;9789993329398;0;3,67;साझा प्रकाशन;Paperback;136;2011;1960;;2022/12/05;to-read;to-read (#173);to-read;;;;0;0
43232941;प्रश्नहरुको कारखाना ;Prasnaharuko Karkhana;Sarita Tiwari;Tiwari, Sarita;सरिता तिवारी;;9789937905343;0;3,00;Sangri-La Books;Paperback;150;2015;2015;;2022/12/05;to-read;to-read (#172);to-read;;;;0;0
55777462;मोक्षभूमि ;Mokshya Bhumi;Keshav Dahal;Dahal, Keshav;केशव दाहाल;9937076897;9789937076890;0;3,57;Kitab Publishers;Paperback;376;2020;;;2022/12/05;to-read;to-read (#171);to-read;;;;0;0
50249640;बाह्र कथा ;Bahra Katha;Govinda Bahadur Malla;Malla, Govinda Bahadur;गोविन्दबहादुर मल्ल 'गोठाले';;9789993327424;0;4,33;साझा प्रकाशन;Paperback;92;;;;2022/12/05;to-read;to-read (#170);to-read;;;;0;0
56489422;आपा क्हार्प ;Aapa Kharpa;Tirtha Gurung;Gurung, Tirtha;तिर्थ गुरुङ;;9789937753005;0;4,00;बुक-हिल पब्लिकेसन;Paperback;224;;;;2022/12/05;to-read;to-read (#168);to-read;;;;0;0
41021172;यहाँ देखि त्यहाँसम्म ;Yeha Dekhi Teha Samma;Dhanush Chandra Gautam;Gautam, Dhanush Chandra;ध.च. गोतामे;;9789993325321;0;3,75;साझा प्रकाशन;Paperback;301;2006;1985;;2022/12/05;to-read;to-read (#169);to-read;;;;0;0
42765592;मोहन कोइरालाका कविता ;Mohan Koiralaka Kavita;Mohan Koirala;Koirala, Mohan;मोहन कोइराला, Ishwor Baral;;;0;4,00;साझा प्रकाशन;Paperback;336;;;;2022/12/05;to-read;to-read (#167);to-read;;;;0;0
43444129;कुमारी शोभा ;Kumari Sobha;Bijaya Malla;Malla, Bijaya;विजय मल्ल;;;0;4,00;नेपाल राजकीय प्रज्ञा प्रतिष्ठान;Paperback;174;1982;1982;;2022/12/05;to-read;to-read (#166);to-read;;;;0;0
52025109;सगरमाथाको गहिराइ ;Sagarmathako Gahirai;Nawaraj Parajuli;Parajuli, Nawaraj;नवराज पराजुली;;9789937665568;0;4,05;Fine Print Books;Hardcover;195;;;;2022/12/05;to-read;to-read (#165);to-read;;;;0;0
43545051;पाठशाला ;Pathshala;Tirtha Gurung;Gurung, Tirtha;;;9789937901561;0;3,52;Book Hill Publication;Paperback;245;2018;;;2022/12/05;to-read;to-read (#164);to-read;;;;0;0
44289250;जिउँदो लास ;Jeudo Laas;Bijaya Malla;Malla, Bijaya;विजय मल्ल;;9789993325680;0;4,67;साझा प्रकाशन;Paperback;57;;;;2022/12/05;to-read;to-read (#163);to-read;;;;0;0
42765665;वैरागी काईलाका कविताहरू ;Bairagi Kailaka Kabitaharu;Bairagi Kaila;Kaila, Bairagi;वैरागी काइँला;;;0;3,67;साझा प्रकाशन;Paperback;;;1974;;2022/12/05;to-read;to-read (#162);to-read;;;;0;0
42407134;नारायण ढकालका कथा ;Narayan Dhakalka Katha;Narayan Dhakal;Dhakal, Narayan;नारायण ढकाल;;9789937298261;0;3,00;Phoenix Books;Paperback;250;;;;2022/12/05;to-read;to-read (#160);to-read;;;;0;0
22593778;आमाको मुटु ;Aamako Mutu;Raamesh Koirala;Koirala, Raamesh;;;9789937853606;0;3,22;Fine Prints;Paperback;157;;;;2022/12/05;to-read;to-read (#161);to-read;;;;0;0
55349761;परेवा र कैदी ;Parewa ra Kaidi;Bijaya Malla;Malla, Bijaya;विजय मल्ल;9993325198;9789993325192;0;4,22;साझा प्रकाशन;Paperback;99;;;;2022/12/05;to-read;to-read (#159);to-read;;;;0;0
53481881;तमस ;Tamas;Narayan Dhakal;Dhakal, Narayan;नारायण ढकाल;;9789937935128;0;3,00;Book Hill Publication;Paperback;264;;;;2022/12/05;to-read;to-read (#158);to-read;;;;0;0
52143034;कथामा अल्झिएका प्रेम ;Kathama Aljhiyeka Prem;Sangita Shrestha;Shrestha, Sangita;संगीता श्रेष्ठ;9937905869;9789937905862;0;1,75;Publication Nepalaya;Paperback;286;2016;;;2022/12/05;to-read;to-read (#157);to-read;;;;0;0
50226101;मान्छेको नाच ;Mancheko Nach;Bijaya Malla;Malla, Bijaya;विजय मल्ल, Avinash Shrestha;;9789937665674;0;3,90;Fine Print Books;Paperback;196;;;;2022/12/05;to-read;to-read (#156);to-read;;;;0;0
34529730;बिम्ब प्रतिबिम्ब ;Bimba Pratibimba;Shankar Lamichhane;Lamichhane, Shankar;शङ्कर लामिछाने;9993333522;9789993333524;0;4,56;भावक अभियान नेपाल;Paperback;126;2001;1970;;2022/12/05;to-read;to-read (#155);to-read;;;;0;0
42404580;बहिर्गमन ;Bahirgaman;Narayan Dhakal;Dhakal, Narayan;नारायण ढकाल;;9799993323449;0;1,00;साझा प्रकाशन;Paperback;109;;;;2022/12/05;to-read;to-read (#153);to-read;;;;0;0
12472681;जेल जर्नल ;Jail Journal;Bishweshwar Prasad Koirala;Koirala, Bishweshwar Prasad;विश्वेश्वरप्रसाद कोइराला;;;0;3,82;साझा प्रकाशन;Paperback;251;2016;;;2022/12/05;to-read;to-read (#154);to-read;;;;0;0
50789089;एक बाटो अनेक मोड ;Ek Bato Anek Mod;Bijaya Malla;Malla, Bijaya;विजय मल्ल;;9789937322621;0;4,38;साझा प्रकाशन;Paperback;125;;;;2022/12/05;to-read;to-read (#152);to-read;;;;0;0
42631512;अब यस्तो कहिल्यै नहोस्  ;Aba Yasto Kahilyai Nahos;Baburam Acharya;Acharya, Baburam;बाबुराम आचार्य;;9789937665407;0;4,05;Fine Print Books;Paperback;315;2018;2006;;2022/12/05;to-read;to-read (#151);to-read;;;;0;0
38617886;इन्द्रजाल ;Indrajaal;Narayan Dhakal;Dhakal, Narayan;नारायण ढकाल;;9789937878968;0;2,80;Fine Print Books;Paperback;228;2015;;;2022/12/05;to-read;to-read (#150);to-read;;;;0;0
42169988;पत्थरको कथा ;Patthar Ko Katha;Bijaya Malla;Malla, Bijaya;विजय मल्ल;;9789937320542;0;4,33;साझा प्रकाशन;Paperback;180;2016;;;2022/12/05;to-read;to-read (#148);to-read;;;;0;0
53099085;गुलाबी उमेर ;Gulabi Umer;Amar Neupane;Neupane, Amar;अमर न्यौपाने;9937665663;9789937665667;0;3,11;Fineprint;Paperback;379;2019;;;2022/12/05;to-read;to-read (#149);to-read;;;;0;0
40713366;रणहार ;Ranahar;Yogesh Raj;Raj, Yogesh;योगेश राज;9937921244;9789937921244;0;3,55;Publication Nepalaya;Hardcover;151;2018;2018;;2022/12/05;to-read;to-read (#147);to-read;;;;0;0
18205591;पर्खालबित्र र बहिर ;Parkhal Bhitra ra Bahira;Parijat;Parijat, Parijat;पारिजात;;9789937014519;0;3,77;Phoenix Books;Paperback;128;2016;;;2022/12/05;to-read;to-read (#146);to-read;;;;0;0
60070486;महाभारा ;Mahabhara;Basanta Basnet;Basnet, Basanta;बसन्त बस्नेत;;9789937746410;0;3,52;FinePrint;Hardcover;388;2022;2022;;2022/12/05;to-read;to-read (#145);to-read;;;;0;0
44321550;जनजीवनका जीवनगाथा ;Janjiwan ka Jiwangatha;Manu Brajaki;Brajaki, Manu;मनु ब्राजाकी;;9789937875967;0;4,00;Sangrila Books;Paperback;330;;;;2022/12/05;to-read;to-read (#144);to-read;;;;0;0
57203953;विश्रामपुर ;Bishrampur;Padam Gautam;Gautam, Padam;पदम गौतम;;9789937734356;0;3,67;Sangrila Books;Paperback;269;2021;;;2022/12/05;to-read;to-read (#143);to-read;;;;0;0
52637902;धनिया ;Dhaniya;Parashu Pradhan;Pradhan, Parashu;परशु प्रधान, Bimal Bhaukajee, विमल भौकाजी;;;0;0,0;डिकुरा पब्लिकेशन;Paperback;265;;;;2022/12/05;to-read;to-read (#142);to-read;;;;0;0
38721020;अनुराधा ;Anuradha;Bijaya Malla;Malla, Bijaya;विजय मल्ल;;9789937322058;0;3,86;साझा प्रकाशन;Paperback;151;2012;;;2022/12/05;to-read;to-read (#141);to-read;;;;0;0
33007162;इति ;Iti;Uma Subedi;Subedi, Uma;;;9789937855846;0;4,00;Akshar Creations;Paperback;219;2016;2016;;2022/12/05;to-read;to-read (#140);to-read;;;;0;0
54262989;तराई-मधेसका कथा ;Terai-Madesh ka Katha;Parashu Pradhan;Pradhan, Parashu;Narayan Tiwari, परशु प्रधान, नारायण तिवारी;;9789937518581;0;0,0;पैरवी प्रकाशन;Paperback;276;;;;2022/12/05;to-read;to-read (#139);to-read;;;;0;0
25636497;पल्लो घरको झ्याल ;Pallo Ghar ko Jhyal;Govinda Bahadur Malla;Malla, Govinda Bahadur;गोविन्दबहादुर मल्ल 'गोठाले';;9789993327516;0;3,51;साझा प्रकाशन;Paperback;94;;;;2022/12/05;to-read;to-read (#138);to-read;;;;0;0
18166220;हिटलर र यहुदी ;Hitler ra Yahudee;Bishweshwar Prasad Koirala;Koirala, Bishweshwar Prasad;विश्वेश्वरप्रसाद कोइराला;9993328146;9789993328148;0;3,66;साझा प्रकाशन;Paperback;136;2012;1958;;2022/12/05;to-read;to-read (#137);to-read;;;;0;0
18579904;तोदा ;Toda;Uma Subedi;Subedi, Uma;;;9789937866392;0;3,11;Sangri-La;Paperback;214;2013;2013;;2022/12/05;to-read;to-read (#136);to-read;;;;0;0
53653670;कथा र रचनागर्भ ;Katha ra Rachanagarva;Parashu Pradhan;Pradhan, Parashu;परशु प्रधान;999333233X;9789993332336;0;2,50;वाणी प्रकाशन;Paperback;157;2001;2001;;2022/12/05;to-read;to-read (#135);to-read;;;;0;0
43180561;प्रेतकल्प ;Pretkalpa;Narayan Dhakal;Dhakal, Narayan;नारायण ढकाल;;9789993329107;0;4,14;साझा प्रकाशन;Paperback;223;2010;2007;;2022/12/05;to-read;to-read (#134);to-read;;;;0;0
42508285;लङ्गडाको साथी ;Langadako Sathi;Lain Singh Bangdel;Bangdel, Lain Singh;लैनसिंह बाङ्देल;;9789993308461;0;3,54;Ratna Pustak Bhandar;Paperback;69;2016;1951;;2022/12/05;to-read;to-read (#133);to-read;;;;0;0
52979184;ओपन सेक्रेट ;Open Secret;KP Dhungana;Dhungana, KP;;;9789937248969;0;0,0;Fine Print Books;Paperback;289;2012;;;2022/12/05;to-read;to-read (#132);to-read;;;;0;0
34986636;चपाइएका अनुहार ;Chapaieka Anuhar;Daulat Bikram Bista;Bista, Daulat Bikram;दौलतविक्रम बिष्ट;9993329606;9789993329602;0;4,32;साझा प्रकाशन;Paperback;147;2012;;;2022/12/05;to-read;to-read (#130);to-read;;;;0;0
6828517;जोसमनी सन्त परम्परा र साहित्य ;Josamani Santa Parampara ra Sahitya;Janak Lal Sharma;Sharma, Janak Lal;जनकलाल शर्मा;;;0;4,00;साझा प्रकाशन;;;1995;;;2022/12/05;to-read;to-read (#131);to-read;;;;0;0
22594184;ल्याम्प पोस्टबाट खसेको जून ;Lamp-Postbata Khaseko Joon;Manu Manjil;Manjil, Manu;मनु मन्जिल;;9789937856331;0;3,94;Fineprint;Paperback;101;2011;2011;;2022/12/05;to-read;to-read (#128);to-read;;;;0;0
37810745;फूलानी ;Phulani;खगेन्द्र लामिछाने;लामिछाने, खगेन्द्र;Khagendra Lamichhane;;;0;3,28;Book Hill Publication;Paperback;186;2016;;;2022/12/05;to-read;to-read (#129);to-read;;;;0;0
15255997;अँगालोभरिको चोट ;Angalobhari ko Chot;Prakash Bharati;Bharati, Prakash;प्रकाश भारती;9993341231;9789993341239;0;0,0;साझा प्रकाशन;Paperback;171;;;;2022/12/05;to-read;to-read (#127);to-read;;;;0;0
37486266;कौतुकमय डोल्पो ;Kautukamaya Dolpo;Janak Lal Sharma;Sharma, Janak Lal;जनकलाल शर्मा;9993341568;9789993341567;0;4,67;साझा प्रकाशन;Paperback;249;;1974;;2022/12/05;to-read;to-read (#126);to-read;;;;0;0
43527328;मान्छेको रङ ;Manche ko Rang;Anbika Giri;Giri, Anbika;आन्विका गिरी;;9789937890076;0;4,15;Sangri-La Books;Paperback;378;2014;2015;;2022/12/05;to-read;to-read (#125);to-read;;;;0;0
57530135;कालचक्र ;Kaalchakra;Bakhat Bahadur Thapa;Thapa, Bakhat Bahadur;बखतबहादुर थापा;;9789993306832;0;2,00;रत्न पुस्तक भण्डार;Paperback;203;;;;2022/12/05;to-read;to-read (#124);to-read;;;;0;0
51791145;जनकलाल शर्माका संस्मरण ;Janak Lal Sharma ka Sansmaran;Janak Lal Sharma;Sharma, Janak Lal;जनकलाल शर्मा, Madhav Prasad Pokharel, Suman Dhakal;9993323047;;0;5,00;साझा प्रकाशन;Paperback;268;;;;2022/12/05;to-read;to-read (#123);to-read;;;;0;0
49865629;धुपी, सल्ला र लालीगुराँँसको फेदमा ;Dhupi, Salla Ra Laligurasko Fedma;Parijat;Parijat, Parijat;पारिजात;;9789937705219;0;4,20;Phoenix Books;Paperback;87;2017;;;2022/12/05;to-read;to-read (#122);to-read;;;;0;0
57522952;जङ्गेको डायरी ;Jungey ko Diary;Bakhat Bahadur Thapa;Thapa, Bakhat Bahadur;बखतबहादुर थापा;;9789937323444;0;1,00;साझा प्रकाशन;Paperback;226;;;;2022/12/05;to-read;to-read (#121);to-read;;;;0;0
42753459;जनरल भीमसेन थापा र तत्कालीन नेपाल ;General Bhimsen Thapa Ra Tatkalin Nepal;Chittaranjan Nepali;Nepali, Chittaranjan;चित्तरञ्जन नेपाली;9993304204;;0;3,75;रत्न पुस्तक भण्डार;Paperback;;;;;2022/12/05;to-read;to-read (#120);to-read;;;;0;0
43077381;हाम्रो समाज: एक अध्ययन ;Hamro Samaj: Ek Adhyayan;Janak Lal Sharma;Sharma, Janak Lal;जनकलाल शर्मा;;;0;4,70;साझा प्रकाशन;Paperback;437;;;;2022/12/05;to-read;to-read (#120);to-read;;;;0;0
54860894;कम्प्युटर आतङ्क ;Computer Aatanka;Bakhat Bahadur Thapa;Thapa, Bakhat Bahadur;बखतबहादुर थापा;;9789937322355;0;4,00;साझा प्रकाशन;Paperback;162;;;;2022/12/05;to-read;to-read (#119);to-read;;;;0;0
44143221;आगोका फूलहरू हुन् आगोका फूलहरू होइनन् ;Aagoka Phoolharu Hun Aagoka Phoolharu Hoinan;Ishwor Ballav;Ballav, Ishwor;ईश्वरवल्लभ;;9789937911313;0;3,86;Manjari Publication;Paperback;117;2017;;;2022/12/05;to-read;to-read (#117);to-read;;;;0;0
54459487;प्रतिनिधि कथाहरू ;Pratinidhi Kathaharu;Parashu Pradhan;Pradhan, Parashu;परशु प्रधान;9993322504;;0;0,0;साझा प्रकाशन;Paperback;156;;;;2022/12/05;to-read;to-read (#118);to-read;;;;0;0
50899933;त्यस बखतको नेपाल ;Tyas Bakhat ko Nepal;Sardar Bhim Bahadur Pande;Pande, Sardar Bhim Bahadur;सरदार भीमबहादुर पांडे;;9789937705455;0;3,94;Phoenix Books;Paperback;;;;;2022/12/05;to-read;to-read (#116);to-read;;;;0;0
42440024;प्रतिनिधि कथा ;Pratinidhi Katha;Indra Bahadur Rai;Rai, Indra Bahadur;इन्द्रबहादुर राई;;;0;4,00;Sangri-La Books;Paperback;157;2011;2011;;2022/12/05;to-read;to-read (#115);to-read;;;;0;0
18103187;अविरल बग्दछ इन्द्रावती ;Abiral Bagdachha Indrawati;Ramesh Vikal;Vikal, Ramesh;रमेश विकल;9993320110;9789993320111;0;4,13;साझा प्रकाशन;Paperback;248;2007;;;2022/12/05;to-read;to-read (#114);to-read;;;;0;0
36694755;Yes I Can;;Punya Prasad Prasai;Prasai, Punya Prasad;;;;0;4,71;Dikura Publication;Paperback;;;;;2022/12/05;to-read;to-read (#113);to-read;;;;0;0
59511362;रमिलानानी ;Ramila Nani;Bhuwan Hari Sigdel;Sigdel, Bhuwan Hari;;;;0;3,75;;Paperback;;;;;2022/12/05;to-read;to-read (#112);to-read;;;;0;0
43076710;विशुदाइ ;Bishudai;Kishor Pahadi;Pahadi, Kishor;किशोर पहाडी;9993341290;;0;4,00;साझा प्रकाशन;Paperback;96;;;;2022/12/05;to-read;to-read (#110);to-read;;;;0;0
43187169;जगदीश घिमिरेका प्रतिनिधि कथाहरू ;Jagadish Ghimire ka Pratinidhi Kathaharu;Jagadish Ghimire;Ghimire, Jagadish;Mahesh Prasain, जगदीश घिमिरे;;9789937723008;0;0,0;नेपाल प्रज्ञा–प्रतिष्ठान;Paperback;160;2017;2017;;2022/12/05;to-read;to-read (#111);to-read;;;;0;0
17403988;नरेन्द्र दाइ ;Narendra Dai;Bishweshwar Prasad Koirala;Koirala, Bishweshwar Prasad;विश्वेश्वरप्रसाद कोइराला;9993328413;9789993328414;0;3,96;साझा प्रकाशन;Paperback;64;2010;1969;;2022/12/05;to-read;to-read (#108);to-read;;;;0;0
36694767;Hajar Aashaharu;;Punya Prasad Prasai;Prasai, Punya Prasad;;;;0;4,00;Dikura Publication;Paperback;;;;;2022/12/05;to-read;to-read (#109);to-read;;;;0;0
54849029;आमोई ;Aamoi;Bhuwan Hari Sigdel;Sigdel, Bhuwan Hari;भुवनहरि सिग्देल;;9789937012553;0;4,33;Sangri~La Books;Paperback;280;;;;2022/12/05;to-read;to-read (#107);to-read;;;;0;0
18166253;गोधूलि संसार ;Godhuli Sansar;Shankar Lamichhane;Lamichhane, Shankar;शङ्कर लामिछाने;;9799993322343;0;3,97;साझा प्रकाशन ;Paperback;87;2002;1970;;2022/12/05;to-read;to-read (#105);to-read;;;;0;0
38004292;पारिजातका प्रतिनिधि कथाहरू ;Parijat ka Pratinidhi Kathaharu;Parijat;Parijat, Parijat;पारिजात;;9789937689540;0;3,80;नेपाल प्रज्ञा-प्रतिष्ठान;Paperback;96;2017;;;2022/12/05;to-read;to-read (#106);to-read;;;;0;0
18166228;सोताला ;Sotala;Dor Bahadur Bista;Bista, Dor Bahadur;डोरबहादुर विष्ट;;9789937826655;0;4,33;Himal Books;Paperback;145;2011;1976;;2022/12/05;to-read;to-read (#104);to-read;;;;0;0
36694792;आइमाई मान्छे ;Aaimai Manche;Punya Prasad Prasai;Prasai, Punya Prasad;;;;0;4,50;Dikura Publication;Paperback;;;;;2022/12/05;to-read;to-read (#103);to-read;;;;0;0
18490318;ताप ;Taap;Sharada Sharma;Sharma, Sharada;शारदा शर्मा;;9789937863117;0;3,38;Sangri~la Books;Paperback;325;2013;2013;;2022/12/05;to-read;to-read (#102);to-read;;;;0;0
54848840;जदौ मालिक ;Jadau Malik;Bhuwan Hari Sigdel;Sigdel, Bhuwan Hari;भुवनहरि सिग्देल;;9789937625791;0;3,71;भुँडीपुराण प्रकाशन;Paperback;275;;;;2022/12/05;to-read;to-read (#101);to-read;;;;0;0
45081290;नेपाली संंक्षिप्त भारत ;Nepali Sanchhipta Bharat;Chakrapani Chalise;Chalise, Chakrapani;चक्रपाणि चालिसे, Lekhnath Paudyal, लेखनाथ पौड्याल;;;0;4,25;Manjari Publication;Paperback;511;;;;2022/12/05;to-read;to-read (#100);to-read;;;;0;0
54360582;आरोहण ;Aarohan;Matsyendra Pradhan;Pradhan, Matsyendra;मत्स्येन्द्र प्रधान;;9789937708623;0;4,00;Sangrila Books;Paperback;436;;;;2022/12/05;to-read;to-read (#99);to-read;;;;0;0
44102265;नेपालदेखि अमेरिकासम्म ;Nepal Dekhi America Samma;Taranath Sharma;Sharma, Taranath;तारानाथ शर्मा;;;0;3,25;Manjari Publication;Paperback;352;2019;;;2022/12/05;to-read;to-read (#98);to-read;;;;0;0
35280946;चीरहरण ;Cheerharan;Neelam Karki Niharika;Niharika, Neelam Karki;नीलम कार्की निहारिका;9937905370;9789937905374;0;3,92;सांग्रिला पुस्तक;Paperback;526;2016;;;2022/12/05;to-read;to-read (#96);to-read;;;;0;0
36694840;Khana Khanu Bhayo?: Hamra Bhansabare Bazarka Bhram;;Aruna Upreti;Upreti, Aruna;Laxman Adhikari;;9789937909068;0;4,00;Publication Nepalaya;Paperback;209;2017;;;2022/12/05;to-read;to-read (#97);to-read;;;;0;0
51784139;नीलकण्ठ ;Nilkantha;Matsyendra Pradhan;Pradhan, Matsyendra;मत्स्येन्द्र प्रधान;;9789937708500;0;4,50;Sangrila Books;Paperback;389;;;;2022/12/05;to-read;to-read (#95);to-read;;;;0;0
36694895;Nava Safalta Sastra - 1;;Yogi Vikashananda;Vikashananda, Yogi;;9789937532;;0;4,00;Reki Yog Publication;Paperback;184;;;;2022/12/05;to-read;to-read (#94);to-read;;;;0;0
35223198;हरि बहादुर ;Hari Bahadur;Hari Bansha Acharya;Acharya, Hari Bansha;हरिवंश आचार्य;9937665183;9789937665186;0;3,81;Fineprint Book;Paperback;261;2017;2017;;2022/12/05;to-read;to-read (#93);to-read;;;;0;0
53647004;मौन स्वीकृत ;Maun Swikriti;Padmavati Singh;Singh, Padmavati;पद्मावती सिंह;;9789993307228;0;0,0;रत्न पुस्तक भण्डार;Paperback;140;;;;2022/12/05;to-read;to-read (#92);to-read;;;;0;0
42089733;मन ;Mann;Leeladhwaj Thapa;Thapa, Leeladhwaj;लीलाध्वज थापा;;9789937321167;0;4,00;साझा प्रकाशन;Paperback;244;;1957;;2022/12/05;to-read;to-read (#91);to-read;;;;0;0
31415830;Himalayan Kidnap (Alex and James Wildlife Adventure #1);;Jane Wilson-Howarth;Wilson-Howarth, Jane;Betty Levene;1632331004;9781632331274;0;4,71;Eifrig Publishing;Paperback;176;2016;;;2022/12/05;to-read;to-read (#90);to-read;;;;0;0
23879808;उर्गेनको घोडा ;Urgenko Ghoda;Yug Pathak;Pathak, Yug;युग पाठक;;9789937866606;0;3,90;Fine Print;Paperback;269;2009;2009;;2022/12/05;to-read;to-read (#89);to-read;;;;0;0
30068739;सल्लीपिर ;Sallipir;Nayan Raj Pandey;Pandey, Nayan Raj;नयनराज पाण्डे;;9789937665094;0;3,59;FinePrint;Paperback;229;2016;2016;;2022/12/05;to-read;to-read (#88);to-read;;;;0;0
53045207;अपराजिता : पारिजातका चिठीहरू ;Aparajita : Parijat ka Chitthiharu;Parijat;Parijat, Parijat;Sukanya Waiba, पारिजात, सुकन्या वाइवा;;9789937921763;0;2,25;Book Hill;Paperback;137;;;;2022/12/05;to-read;to-read (#87);to-read;;;;0;0
36313211;Rajgaj;;Hari Bahadur Thapa;Thapa, Hari Bahadur;;;9789937665254;0;3,73;FinePrint;Paperback;354;2017;;;2022/12/05;to-read;to-read (#86);to-read;;;;0;0
53646640;पद्मावती सिंहका प्रतिनिधि कथाहरू ;Padmavati Singh ka Pratinidhi Kathaharu;Padmavati Singh;Singh, Padmavati;पद्मावती सिंह;;9789937332231;0;0,0;रत्न पुस्तक भण्डार;Paperback;194;;;;2022/12/05;to-read;to-read (#85);to-read;;;;0;0
49657246;आँखीझ्याल ;Aakhi Jhyal;Poshan Pandey;Pandey, Poshan;पोषण पाण्डे;;9789993325932;0;3,25;साझा प्रकाशन;Paperback;78;;;;2022/12/05;to-read;to-read (#84);to-read;;;;0;0
46137189;बेलाइततिर बरालिँदा ;Belaet Tira Baralida;Taranath Sharma;Sharma, Taranath;तारानाथ शर्मा;9993340642;9789993340645;0;4,00;साझा प्रकाशन;Paperback;161;;1970;;2022/12/05;to-read;to-read (#83);to-read;;;;0;0
35922349;Dreams from Nepal: The Emotional Story of a Twelve-Year-Old Nepali Boy;;Bikul Koirala;Koirala, Bikul;;;;0;3,42;;Kindle Edition;165;2017;;;2022/12/05;to-read;to-read (#82);to-read;;;;0;0
36150375;Chasing the Tiger (Alex and James Wildlife Adventure #2);;Jane Wilson-Howarth;Wilson-Howarth, Jane;Betty Levene;;9781632331038;0;5,00;Eifrig;Paperback;216;2017;;;2022/12/05;to-read;to-read (#81);to-read;;;;0;0
